"Station","Annee","RR...Precipitation","Lat","Long","Alti"
"AIGLETON-NIVOSE",1952,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1953,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1954,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1955,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1956,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1957,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1958,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1959,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1960,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1961,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1962,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1963,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1964,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1965,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1966,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1967,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1968,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1969,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1970,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1971,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1972,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1973,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1974,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1975,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1976,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1977,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1978,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1979,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1980,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1981,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1982,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1983,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1984,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1985,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1986,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1987,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1988,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1989,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1990,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1991,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1992,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1993,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1994,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1995,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1996,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1997,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1998,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",1999,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2000,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2001,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2002,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2003,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2004,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2005,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2006,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2007,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2008,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2009,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2010,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2011,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2012,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2013,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2014,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2015,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2016,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2017,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2018,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2019,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2020,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2021,"-Inf",45.231,6.038167,2240
"AIGLETON-NIVOSE",2022,"0",45.231,6.038167,2240
"ALLEVARD",1950,"39.1",45.395,6.072,495
"ALLEVARD",1951,"55.5",45.395,6.072,495
"ALLEVARD",1952,"48.1",45.395,6.072,495
"ALLEVARD",1953,"43.8",45.395,6.072,495
"ALLEVARD",1954,"50.2",45.395,6.072,495
"ALLEVARD",1955,"74.5",45.395,6.072,495
"ALLEVARD",1956,"63",45.395,6.072,495
"ALLEVARD",1957,"43.1",45.395,6.072,495
"ALLEVARD",1958,"48.2",45.395,6.072,495
"ALLEVARD",1959,"51",45.395,6.072,495
"ALLEVARD",1960,"50.1",45.395,6.072,495
"ALLEVARD",1961,"50.1",45.395,6.072,495
"ALLEVARD",1962,"46.1",45.395,6.072,495
"ALLEVARD",1963,"53.3",45.395,6.072,495
"ALLEVARD",1964,"62.2",45.395,6.072,495
"ALLEVARD",1965,"44.3",45.395,6.072,495
"ALLEVARD",1966,"49",45.395,6.072,495
"ALLEVARD",1967,"47",45.395,6.072,495
"ALLEVARD",1968,"54.5",45.395,6.072,495
"ALLEVARD",1969,"59.3",45.395,6.072,495
"ALLEVARD",1970,"32.8",45.395,6.072,495
"ALLEVARD",1971,"69.3",45.395,6.072,495
"ALLEVARD",1972,"36.4",45.395,6.072,495
"ALLEVARD",1973,"49.2",45.395,6.072,495
"ALLEVARD",1974,"48",45.395,6.072,495
"ALLEVARD",1975,"65.8",45.395,6.072,495
"ALLEVARD",1976,"44",45.395,6.072,495
"ALLEVARD",1977,"41.7",45.395,6.072,495
"ALLEVARD",1978,"58",45.395,6.072,495
"ALLEVARD",1979,"40",45.395,6.072,495
"ALLEVARD",1980,"77",45.395,6.072,495
"ALLEVARD",1981,"40",45.395,6.072,495
"ALLEVARD",1982,"44",45.395,6.072,495
"ALLEVARD",1983,"74",45.395,6.072,495
"ALLEVARD",1984,"38",45.395,6.072,495
"ALLEVARD",1985,"50",45.395,6.072,495
"ALLEVARD",1986,"49",45.395,6.072,495
"ALLEVARD",1987,"51",45.395,6.072,495
"ALLEVARD",1988,"51",45.395,6.072,495
"ALLEVARD",1989,"52",45.395,6.072,495
"ALLEVARD",1990,"51",45.395,6.072,495
"ALLEVARD",1991,"76",45.395,6.072,495
"ALLEVARD",1992,"49",45.395,6.072,495
"ALLEVARD",1993,"39",45.395,6.072,495
"ALLEVARD",1994,"61",45.395,6.072,495
"ALLEVARD",1995,"48",45.395,6.072,495
"ALLEVARD",1996,"54",45.395,6.072,495
"ALLEVARD",1997,"54",45.395,6.072,495
"ALLEVARD",1998,"46",45.395,6.072,495
"ALLEVARD",1999,"45",45.395,6.072,495
"ALLEVARD",2000,"48",45.395,6.072,495
"ALLEVARD",2001,"50",45.395,6.072,495
"ALLEVARD",2002,"46",45.395,6.072,495
"ALLEVARD",2003,"48.9",45.395,6.072,495
"ALLEVARD",2004,"41.7",45.395,6.072,495
"ALLEVARD",2005,"69.3",45.395,6.072,495
"ALLEVARD",2006,"31.7",45.395,6.072,495
"ALLEVARD",2007,"39.4",45.395,6.072,495
"ALLEVARD",2008,"50.4",45.395,6.072,495
"ALLEVARD",2009,"58.7",45.395,6.072,495
"ALLEVARD",2010,"71.3",45.395,6.072,495
"ALLEVARD",2011,"69.9",45.395,6.072,495
"ALLEVARD",2012,"44.3",45.395,6.072,495
"ALLEVARD",2013,"61.9",45.395,6.072,495
"ALLEVARD",2014,"36.4",45.395,6.072,495
"ALLEVARD",2015,"49.2",45.395,6.072,495
"ALLEVARD",2016,"51.8",45.395,6.072,495
"ALLEVARD",2017,"38",45.395,6.072,495
"ALLEVARD",2018,"42.1",45.395,6.072,495
"ALLEVARD",2019,"63.3",45.395,6.072,495
"ALLEVARD",2020,"55.6",45.395,6.072,495
"ALLEVARD",2021,"40.1",45.395,6.072,495
"ALLEVARD",2022,"45.5",45.395,6.072,495
"Le Collet d Allevard",1950,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1951,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1952,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1953,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1954,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1955,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1956,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1957,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1958,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1959,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1960,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1961,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1962,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1963,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1964,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1965,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1966,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1967,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1968,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1969,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1970,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1971,"53",45.3895,6.123833,1642
"Le Collet d Allevard",1972,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1973,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1974,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1975,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1976,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1977,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1978,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1979,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1980,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1981,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1982,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1983,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1984,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1985,"22",45.3895,6.123833,1642
"Le Collet d Allevard",1986,"25",45.3895,6.123833,1642
"Le Collet d Allevard",1987,"16",45.3895,6.123833,1642
"Le Collet d Allevard",1988,"33",45.3895,6.123833,1642
"Le Collet d Allevard",1989,"35",45.3895,6.123833,1642
"Le Collet d Allevard",1990,"60.5",45.3895,6.123833,1642
"Le Collet d Allevard",1991,"66",45.3895,6.123833,1642
"Le Collet d Allevard",1992,"54",45.3895,6.123833,1642
"Le Collet d Allevard",1993,"29",45.3895,6.123833,1642
"Le Collet d Allevard",1994,"24.5",45.3895,6.123833,1642
"Le Collet d Allevard",1995,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1996,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1997,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1998,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",1999,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",2000,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",2001,"-Inf",45.3895,6.123833,1642
"Le Collet d Allevard",2002,"31.5",45.3895,6.123833,1642
"Le Collet d Allevard",2003,"38",45.3895,6.123833,1642
"Le Collet d Allevard",2004,"33.8",45.3895,6.123833,1642
"Le Collet d Allevard",2005,"43",45.3895,6.123833,1642
"Le Collet d Allevard",2006,"25.6",45.3895,6.123833,1642
"Le Collet d Allevard",2007,"27.7",45.3895,6.123833,1642
"Le Collet d Allevard",2008,"21.1",45.3895,6.123833,1642
"Le Collet d Allevard",2009,"35.9",45.3895,6.123833,1642
"Le Collet d Allevard",2010,"2.7",45.3895,6.123833,1642
"Le Collet d Allevard",2011,"32",45.3895,6.123833,1642
"Le Collet d Allevard",2012,"28",45.3895,6.123833,1642
"Le Collet d Allevard",2013,"48.7",45.3895,6.123833,1642
"Le Collet d Allevard",2014,"44",45.3895,6.123833,1642
"Le Collet d Allevard",2015,"30",45.3895,6.123833,1642
"Le Collet d Allevard",2016,"29.4",45.3895,6.123833,1642
"Le Collet d Allevard",2017,"37.4",45.3895,6.123833,1642
"Le Collet d Allevard",2018,"45.5",45.3895,6.123833,1642
"Le Collet d Allevard",2019,"35",45.3895,6.123833,1642
"Le Collet d Allevard",2020,"39.7",45.3895,6.123833,1642
"Le Collet d Allevard",2021,"45",45.3895,6.123833,1642
"Le Collet d Allevard",2022,"36.7",45.3895,6.123833,1642
"AURIS",1950,"-Inf",45.031667,6.066667,730
"AURIS",1951,"-Inf",45.031667,6.066667,730
"AURIS",1952,"-Inf",45.031667,6.066667,730
"AURIS",1953,"-Inf",45.031667,6.066667,730
"AURIS",1954,"-Inf",45.031667,6.066667,730
"AURIS",1955,"-Inf",45.031667,6.066667,730
"AURIS",1956,"-Inf",45.031667,6.066667,730
"AURIS",1957,"-Inf",45.031667,6.066667,730
"AURIS",1958,"-Inf",45.031667,6.066667,730
"AURIS",1959,"-Inf",45.031667,6.066667,730
"AURIS",1960,"-Inf",45.031667,6.066667,730
"AURIS",1961,"-Inf",45.031667,6.066667,730
"AURIS",1962,"-Inf",45.031667,6.066667,730
"AURIS",1963,"-Inf",45.031667,6.066667,730
"AURIS",1964,"-Inf",45.031667,6.066667,730
"AURIS",1965,"-Inf",45.031667,6.066667,730
"AURIS",1966,"-Inf",45.031667,6.066667,730
"AURIS",1967,"-Inf",45.031667,6.066667,730
"AURIS",1968,"-Inf",45.031667,6.066667,730
"AURIS",1969,"-Inf",45.031667,6.066667,730
"AURIS",1970,"-Inf",45.031667,6.066667,730
"AURIS",1971,"-Inf",45.031667,6.066667,730
"AURIS",1972,"-Inf",45.031667,6.066667,730
"AURIS",1973,"-Inf",45.031667,6.066667,730
"AURIS",1974,"-Inf",45.031667,6.066667,730
"AURIS",1975,"-Inf",45.031667,6.066667,730
"AURIS",1976,"36.5",45.031667,6.066667,730
"AURIS",1977,"42",45.031667,6.066667,730
"AURIS",1978,"60",45.031667,6.066667,730
"AURIS",1979,"45.6",45.031667,6.066667,730
"AURIS",1980,"53",45.031667,6.066667,730
"AURIS",1981,"38",45.031667,6.066667,730
"AURIS",1982,"36.1",45.031667,6.066667,730
"AURIS",1983,"74",45.031667,6.066667,730
"AURIS",1984,"37",45.031667,6.066667,730
"AURIS",1985,"44",45.031667,6.066667,730
"AURIS",1986,"52",45.031667,6.066667,730
"AURIS",1987,"51",45.031667,6.066667,730
"AURIS",1988,"43",45.031667,6.066667,730
"AURIS",1989,"35",45.031667,6.066667,730
"AURIS",1990,"61",45.031667,6.066667,730
"AURIS",1991,"50",45.031667,6.066667,730
"AURIS",1992,"51",45.031667,6.066667,730
"AURIS",1993,"50",45.031667,6.066667,730
"AURIS",1994,"53",45.031667,6.066667,730
"AURIS",1995,"52",45.031667,6.066667,730
"AURIS",1996,"45.5",45.031667,6.066667,730
"AURIS",1997,"41",45.031667,6.066667,730
"AURIS",1998,"47",45.031667,6.066667,730
"AURIS",1999,"49",45.031667,6.066667,730
"AURIS",2000,"56",45.031667,6.066667,730
"AURIS",2001,"99.2",45.031667,6.066667,730
"AURIS",2002,"-Inf",45.031667,6.066667,730
"AURIS",2003,"-Inf",45.031667,6.066667,730
"AURIS",2004,"-Inf",45.031667,6.066667,730
"AURIS",2005,"-Inf",45.031667,6.066667,730
"AURIS",2006,"-Inf",45.031667,6.066667,730
"AURIS",2007,"-Inf",45.031667,6.066667,730
"AURIS",2008,"-Inf",45.031667,6.066667,730
"AURIS",2009,"-Inf",45.031667,6.066667,730
"AURIS",2010,"-Inf",45.031667,6.066667,730
"AURIS",2011,"-Inf",45.031667,6.066667,730
"AURIS",2012,"-Inf",45.031667,6.066667,730
"AURIS",2013,"-Inf",45.031667,6.066667,730
"AURIS",2014,"-Inf",45.031667,6.066667,730
"AURIS",2015,"-Inf",45.031667,6.066667,730
"AURIS",2016,"-Inf",45.031667,6.066667,730
"AURIS",2017,"-Inf",45.031667,6.066667,730
"AURIS",2018,"-Inf",45.031667,6.066667,730
"AURIS",2019,"-Inf",45.031667,6.066667,730
"AURIS",2020,"-Inf",45.031667,6.066667,730
"AURIS",2021,"-Inf",45.031667,6.066667,730
"AURIS",2022,"-Inf",45.031667,6.066667,730
"AURIS-EN-OISANS",1950,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1951,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1952,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1953,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1954,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1955,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1956,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1957,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1958,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1959,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1960,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1961,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1962,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1963,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1964,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1965,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1966,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1967,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1968,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1969,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1970,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1971,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1972,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1973,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1974,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1975,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1976,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1977,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1978,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1979,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1980,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1981,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1982,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1983,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1984,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1985,"-Inf",45.057167,6.076333,1600
"AURIS-EN-OISANS",1986,"22",45.057167,6.076333,1600
"AURIS-EN-OISANS",1987,"24",45.057167,6.076333,1600
"AURIS-EN-OISANS",1988,"33",45.057167,6.076333,1600
"AURIS-EN-OISANS",1989,"24",45.057167,6.076333,1600
"AURIS-EN-OISANS",1990,"82",45.057167,6.076333,1600
"AURIS-EN-OISANS",1991,"96.6",45.057167,6.076333,1600
"AURIS-EN-OISANS",1992,"23.3",45.057167,6.076333,1600
"AURIS-EN-OISANS",1993,"30.2",45.057167,6.076333,1600
"AURIS-EN-OISANS",1994,"24.8",45.057167,6.076333,1600
"AURIS-EN-OISANS",1995,"36.9",45.057167,6.076333,1600
"AURIS-EN-OISANS",1996,"18",45.057167,6.076333,1600
"AURIS-EN-OISANS",1997,"25",45.057167,6.076333,1600
"AURIS-EN-OISANS",1998,"26.5",45.057167,6.076333,1600
"AURIS-EN-OISANS",1999,"33.5",45.057167,6.076333,1600
"AURIS-EN-OISANS",2000,"24.3",45.057167,6.076333,1600
"AURIS-EN-OISANS",2001,"39.2",45.057167,6.076333,1600
"AURIS-EN-OISANS",2002,"21",45.057167,6.076333,1600
"AURIS-EN-OISANS",2003,"26.5",45.057167,6.076333,1600
"AURIS-EN-OISANS",2004,"60.5",45.057167,6.076333,1600
"AURIS-EN-OISANS",2005,"30.5",45.057167,6.076333,1600
"AURIS-EN-OISANS",2006,"33",45.057167,6.076333,1600
"AURIS-EN-OISANS",2007,"40.7",45.057167,6.076333,1600
"AURIS-EN-OISANS",2008,"39",45.057167,6.076333,1600
"AURIS-EN-OISANS",2009,"43.9",45.057167,6.076333,1600
"AURIS-EN-OISANS",2010,"22.8",45.057167,6.076333,1600
"AURIS-EN-OISANS",2011,"37",45.057167,6.076333,1600
"AURIS-EN-OISANS",2012,"23.5",45.057167,6.076333,1600
"AURIS-EN-OISANS",2013,"27",45.057167,6.076333,1600
"AURIS-EN-OISANS",2014,"27.2",45.057167,6.076333,1600
"AURIS-EN-OISANS",2015,"59.5",45.057167,6.076333,1600
"AURIS-EN-OISANS",2016,"32",45.057167,6.076333,1600
"AURIS-EN-OISANS",2017,"39.3",45.057167,6.076333,1600
"AURIS-EN-OISANS",2018,"64",45.057167,6.076333,1600
"AURIS-EN-OISANS",2019,"36.5",45.057167,6.076333,1600
"AURIS-EN-OISANS",2020,"35.3",45.057167,6.076333,1600
"AURIS-EN-OISANS",2021,"30.7",45.057167,6.076333,1600
"AURIS-EN-OISANS",2022,"29",45.057167,6.076333,1600
"AUTRANS",1950,"52",45.182,5.552167,1069
"AUTRANS",1951,"64.4",45.182,5.552167,1069
"AUTRANS",1952,"57.4",45.182,5.552167,1069
"AUTRANS",1953,"70",45.182,5.552167,1069
"AUTRANS",1954,"80.4",45.182,5.552167,1069
"AUTRANS",1955,"65.4",45.182,5.552167,1069
"AUTRANS",1956,"75",45.182,5.552167,1069
"AUTRANS",1957,"57.4",45.182,5.552167,1069
"AUTRANS",1958,"70",45.182,5.552167,1069
"AUTRANS",1959,"69.2",45.182,5.552167,1069
"AUTRANS",1960,"64.1",45.182,5.552167,1069
"AUTRANS",1961,"71",45.182,5.552167,1069
"AUTRANS",1962,"91.5",45.182,5.552167,1069
"AUTRANS",1963,"64.5",45.182,5.552167,1069
"AUTRANS",1964,"108",45.182,5.552167,1069
"AUTRANS",1965,"44",45.182,5.552167,1069
"AUTRANS",1966,"88.5",45.182,5.552167,1069
"AUTRANS",1967,"80",45.182,5.552167,1069
"AUTRANS",1968,"95",45.182,5.552167,1069
"AUTRANS",1969,"58",45.182,5.552167,1069
"AUTRANS",1970,"56",45.182,5.552167,1069
"AUTRANS",1971,"70",45.182,5.552167,1069
"AUTRANS",1972,"43",45.182,5.552167,1069
"AUTRANS",1973,"66",45.182,5.552167,1069
"AUTRANS",1974,"110",45.182,5.552167,1069
"AUTRANS",1975,"108",45.182,5.552167,1069
"AUTRANS",1976,"47",45.182,5.552167,1069
"AUTRANS",1977,"58",45.182,5.552167,1069
"AUTRANS",1978,"130",45.182,5.552167,1069
"AUTRANS",1979,"56.5",45.182,5.552167,1069
"AUTRANS",1980,"102",45.182,5.552167,1069
"AUTRANS",1981,"85",45.182,5.552167,1069
"AUTRANS",1982,"66",45.182,5.552167,1069
"AUTRANS",1983,"87.2",45.182,5.552167,1069
"AUTRANS",1984,"45.2",45.182,5.552167,1069
"AUTRANS",1985,"59.3",45.182,5.552167,1069
"AUTRANS",1986,"55.3",45.182,5.552167,1069
"AUTRANS",1987,"49.5",45.182,5.552167,1069
"AUTRANS",1988,"50.2",45.182,5.552167,1069
"AUTRANS",1989,"52.3",45.182,5.552167,1069
"AUTRANS",1990,"64",45.182,5.552167,1069
"AUTRANS",1991,"120",45.182,5.552167,1069
"AUTRANS",1992,"55",45.182,5.552167,1069
"AUTRANS",1993,"49.3",45.182,5.552167,1069
"AUTRANS",1994,"155",45.182,5.552167,1069
"AUTRANS",1995,"110",45.182,5.552167,1069
"AUTRANS",1996,"168",45.182,5.552167,1069
"AUTRANS",1997,"65.5",45.182,5.552167,1069
"AUTRANS",1998,"57.5",45.182,5.552167,1069
"AUTRANS",1999,"59.8",45.182,5.552167,1069
"AUTRANS",2000,"73.5",45.182,5.552167,1069
"AUTRANS",2001,"54",45.182,5.552167,1069
"AUTRANS",2002,"135.5",45.182,5.552167,1069
"AUTRANS",2003,"60",45.182,5.552167,1069
"AUTRANS",2004,"56",45.182,5.552167,1069
"AUTRANS",2005,"68.5",45.182,5.552167,1069
"AUTRANS",2006,"58.5",45.182,5.552167,1069
"AUTRANS",2007,"63",45.182,5.552167,1069
"AUTRANS",2008,"87.5",45.182,5.552167,1069
"AUTRANS",2009,"49.3",45.182,5.552167,1069
"AUTRANS",2010,"56.1",45.182,5.552167,1069
"AUTRANS",2011,"68.5",45.182,5.552167,1069
"AUTRANS",2012,"54.3",45.182,5.552167,1069
"AUTRANS",2013,"58.3",45.182,5.552167,1069
"AUTRANS",2014,"66.8",45.182,5.552167,1069
"AUTRANS",2015,"69.4",45.182,5.552167,1069
"AUTRANS",2016,"77.4",45.182,5.552167,1069
"AUTRANS",2017,"49.6",45.182,5.552167,1069
"AUTRANS",2018,"59",45.182,5.552167,1069
"AUTRANS",2019,"-Inf",45.182,5.552167,1069
"AUTRANS",2020,"-Inf",45.182,5.552167,1069
"AUTRANS",2021,"47.6",45.182,5.552167,1069
"AUTRANS",2022,"58.7",45.182,5.552167,1069
"AUTRANS-NIVO",1950,"-Inf",45.227167,5.581167,1260
"AUTRANS-NIVO",1951,"-Inf",45.227167,5.581167,1260
"AUTRANS-NIVO",1952,"-Inf",45.227167,5.581167,1260
"AUTRANS-NIVO",1953,"-Inf",45.227167,5.581167,1260
"AUTRANS-NIVO",1954,"-Inf",45.227167,5.581167,1260
"AUTRANS-NIVO",1955,"-Inf",45.227167,5.581167,1260
"AUTRANS-NIVO",1956,"-Inf",45.227167,5.581167,1260
"AUTRANS-NIVO",1957,"-Inf",45.227167,5.581167,1260
"AUTRANS-NIVO",1958,"-Inf",45.227167,5.581167,1260
"AUTRANS-NIVO",1959,"-Inf",45.227167,5.581167,1260
"AUTRANS-NIVO",1960,"-Inf",45.227167,5.581167,1260
"AUTRANS-NIVO",1961,"-Inf",45.227167,5.581167,1260
"AUTRANS-NIVO",1962,"-Inf",45.227167,5.581167,1260
"AUTRANS-NIVO",1963,"-Inf",45.227167,5.581167,1260
"AUTRANS-NIVO",1964,"-Inf",45.227167,5.581167,1260
"AUTRANS-NIVO",1965,"-Inf",45.227167,5.581167,1260
"AUTRANS-NIVO",1966,"-Inf",45.227167,5.581167,1260
"AUTRANS-NIVO",1967,"-Inf",45.227167,5.581167,1260
